	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	contrast
Pde4a	135.672909927424	0.121947671165528	0.807565417966498	0.151006554332899	0.879970545581156	0.999949936601786	BMDM_GW-BMDM_veh
Cyp4v3	662.705215585779	0.334661894247641	0.765177098709619	0.437365277674945	0.661846461353588	0.999949936601786	BMDM_GW-BMDM_veh
Gabarapl2	31.7888291197866	-0.387302536154278	0.700018886491608	-0.553274409631119	0.580075521376113	0.999949936601786	BMDM_GW-BMDM_veh
Ctnnd1	1123.4319415202	0.0237673642916176	0.770559546684174	0.0308442928179813	0.975393716648436	0.999949936601786	BMDM_GW-BMDM_veh
Speg	330.035711088767	0.426684380194465	0.81373474584387	0.524353153621306	0.600032933218282	0.999949936601786	BMDM_GW-BMDM_veh
Hgs	262.205735393415	-0.34036518111749	0.798850076081888	-0.426068909934735	NA	NA	BMDM_GW-BMDM_veh
Gpalpp1	285.689152295807	-0.168459562792321	0.813557181778439	-0.207065423998923	0.83595876452692	0.999949936601786	BMDM_GW-BMDM_veh
Pum1	259.362372683448	-0.441842558232468	0.814159274081091	-0.542697936753417	0.587337795046265	0.999949936601786	BMDM_GW-BMDM_veh
Pls3	189.244530471613	-0.284635860914877	0.811939113907536	-0.350563060750995	0.725916173083104	0.999949936601786	BMDM_GW-BMDM_veh
Thap7	44.2936495733728	-0.453210736270223	0.733784052275612	-0.617635031539218	0.536815946926644	0.999949936601786	BMDM_GW-BMDM_veh
Cav2	467.846550452867	-0.0219086404517118	0.78749422391445	-0.0278206998685134	0.977805156243923	0.999949936601786	BMDM_GW-BMDM_veh
Dirc2	186.278275673878	0.343766420821073	0.810480923351351	0.424151156327768	0.671455579531215	0.999949936601786	BMDM_GW-BMDM_veh
Arhgef1	1029.28492693832	-0.00538564341837819	0.763716611672119	-0.00705188722631893	0.994373454691488	0.999949936601786	BMDM_GW-BMDM_veh
4930470G03Rik	55.3639345060241	-0.341051192910977	0.778802561222251	-0.437917400240354	0.661446161569462	0.999949936601786	BMDM_GW-BMDM_veh
Cnot9	278.142804110551	-0.211292142070983	0.788999062992025	-0.267797709758647	0.788855033708288	0.999949936601786	BMDM_GW-BMDM_veh
Cct6a	223.924186609491	-0.715527490683204	0.812976357308866	-0.880133209595123	0.378787150423094	0.999949936601786	BMDM_GW-BMDM_veh
Xylt1	56.7826787087677	-0.807773021160645	0.782169725064654	-1.03273368333692	0.301728545908929	0.999949936601786	BMDM_GW-BMDM_veh
Psmf1	60.9796932122619	-0.964839582336915	0.767575756986343	-1.25699590373342	0.208755118872802	0.999949936601786	BMDM_GW-BMDM_veh
Gpank1	106.697892512172	0.536674554478076	0.7873931134486	0.681584008434574	0.495502029623356	0.999949936601786	BMDM_GW-BMDM_veh
Mgst3	172.84373918497	0.181177192902335	0.811173839525007	0.223351868704772	0.823261661298217	0.999949936601786	BMDM_GW-BMDM_veh
Chd8	602.064925893813	-0.0196157178980662	0.813269965627167	-0.0241195651224365	0.980757237150804	0.999949936601786	BMDM_GW-BMDM_veh
Pdha1	181.433086507616	-0.882974306157778	0.800953021091826	-1.10240461413597	NA	NA	BMDM_GW-BMDM_veh
Son	1980.96637143534	-0.0306343984938783	0.749977854091986	-0.0408470707858007	0.967417813589561	0.999949936601786	BMDM_GW-BMDM_veh
Upf3a	207.052554115954	0.751229423104906	0.803461808172107	0.934990830259834	0.349793025096609	0.999949936601786	BMDM_GW-BMDM_veh
Ncbp3	93.5936547260153	-0.437790872134032	0.778850634163161	-0.562098627042164	NA	NA	BMDM_GW-BMDM_veh
Sirt3	21.1425629450371	-0.397873249070943	0.649218124245999	-0.612849879280608	0.539975606397275	0.999949936601786	BMDM_GW-BMDM_veh
Fads1	480.475816744339	-0.366203460123201	0.812393472516004	-0.450771051851338	0.652154567109409	0.999949936601786	BMDM_GW-BMDM_veh
Fam20b	190.248873298678	-0.799698570774723	0.814263448574565	-0.982112818860605	0.326044270915271	0.999949936601786	BMDM_GW-BMDM_veh
Smim20	36.0313190027474	-0.374149552327428	0.71290958472734	-0.524820482628979	0.599707991285268	0.999949936601786	BMDM_GW-BMDM_veh
Ube2g1	166.348100210255	-0.119418482356231	0.811045247539698	-0.147240222069591	0.882942413935151	0.999949936601786	BMDM_GW-BMDM_veh
Cltc	2504.86603202387	-0.799596932372023	0.793945804726406	-1.00711777505716	0.313878180279952	0.999949936601786	BMDM_GW-BMDM_veh
Pknox1	56.0905686105937	-0.477401769326567	0.752344804037105	-0.634551826190352	NA	NA	BMDM_GW-BMDM_veh
Fip1l1	121.904131102413	-0.500181955522812	0.802675492266331	-0.62314342513506	0.533190275437205	0.999949936601786	BMDM_GW-BMDM_veh
Eno1	672.004580560683	0.255985303511734	0.764427228546183	0.334872037458132	0.737721616344701	0.999949936601786	BMDM_GW-BMDM_veh
Adam15	1862.64295583363	0.470073153030487	0.767191947692826	0.612719091283657	0.540062096838572	0.999949936601786	BMDM_GW-BMDM_veh
Fbxo18	396.338640066464	0.607385303745906	0.80354630635523	0.755880898141288	0.449720607621081	0.999949936601786	BMDM_GW-BMDM_veh
Mrc1	550.33884371005	-0.200959887193847	0.777422828697301	-0.258494965385295	0.796024933971494	0.999949936601786	BMDM_GW-BMDM_veh
1700020I14Rik	76.6415733778994	-0.821286004553809	0.776775997990536	-1.05730095507381	NA	NA	BMDM_GW-BMDM_veh
Ier5	418.558394135282	-0.229038739284102	0.813491426081038	-0.281550280606505	0.778288368682206	0.999949936601786	BMDM_GW-BMDM_veh
Hpgds	817.654346810102	-0.587868211651913	0.811639723843545	-0.724296993335965	0.468883422467405	0.999949936601786	BMDM_GW-BMDM_veh
Zmynd11	370.399380660356	-0.00136765911446461	0.814088255921678	-0.00167998875369624	0.998659563541636	0.999949936601786	BMDM_GW-BMDM_veh
Tgfbr1	1153.53716642271	-0.405618365771985	0.752524217748883	-0.539010381599891	0.589879691185914	0.999949936601786	BMDM_GW-BMDM_veh
Pkd2	107.604148089686	-0.855882123714635	0.790046270909877	-1.08333164173908	NA	NA	BMDM_GW-BMDM_veh
Gmps	102.032821654987	-0.782781020193447	0.81095499430235	-0.965258276591365	0.334415464281553	0.999949936601786	BMDM_GW-BMDM_veh
Lrch3	239.809830987946	-0.416879229699488	0.802107742918761	-0.519729716337759	0.60325197199591	0.999949936601786	BMDM_GW-BMDM_veh
Inip	92.8363586225706	-0.633385632918852	0.781594461774925	-0.810376306250297	NA	NA	BMDM_GW-BMDM_veh
Cdkn1b	236.49137798842	-0.184743354253819	0.813469029395327	-0.227105578181807	0.82034164661129	0.999949936601786	BMDM_GW-BMDM_veh
Tmod3	622.18147648859	-0.111155725512311	0.77197945611827	-0.143987932102796	0.885509999118059	0.999949936601786	BMDM_GW-BMDM_veh
Acod1	71.6092107972935	-1.21490929263976	0.779430881261001	-1.55871331486664	0.119064248941216	0.999949936601786	BMDM_GW-BMDM_veh
Parp10	182.536233315068	-0.0561697868183541	0.812406938421053	-0.0691399644216758	0.944878210115356	0.999949936601786	BMDM_GW-BMDM_veh
Snu13	26.5929630195706	-0.250959398422588	0.676363486619346	-0.371042203471025	0.710606097940393	0.999949936601786	BMDM_GW-BMDM_veh
Rpl8	1334.73236374019	-0.350040233766171	0.757761027471604	-0.461940138217637	0.6441242490693	0.999949936601786	BMDM_GW-BMDM_veh
Mrps17	124.768760069467	0.188852448919798	0.803564441502535	0.235018424367651	0.81419443309829	0.999949936601786	BMDM_GW-BMDM_veh
Trim41	489.59317570945	0.773786270627772	0.81220180388181	0.952701984814075	0.34074108742648	0.999949936601786	BMDM_GW-BMDM_veh
Vps4a	289.435778982182	0.467382472447603	0.814327496233238	0.573949024943321	0.566002296526302	0.999949936601786	BMDM_GW-BMDM_veh
Cyfip2	504.012300223275	0.279490543151417	0.772513582091971	0.361793694804116	0.717506204248872	0.999949936601786	BMDM_GW-BMDM_veh
Wfdc17	286.194541258669	0.511242209356325	0.80428247585958	0.63565006661364	0.525004529007999	0.999949936601786	BMDM_GW-BMDM_veh
Nav1	969.322545115113	-0.233517428796812	0.761733036262476	-0.30656072098775	0.759177754978782	0.999949936601786	BMDM_GW-BMDM_veh
Wdr13	340.762825622634	0.114209036805199	0.809715871945019	0.141048287136644	0.8878317959979	0.999949936601786	BMDM_GW-BMDM_veh
Hif1an	145.65622756253	-0.749182749365958	0.81339001964274	-0.92106213658119	0.357017986951988	0.999949936601786	BMDM_GW-BMDM_veh
Dld	163.411007925202	-0.829391235111989	0.798810464024202	-1.03828288744958	NA	NA	BMDM_GW-BMDM_veh
Fam98b	123.32344676445	0.219985517202023	0.81028816851778	0.271490471845876	0.786013826986991	0.999949936601786	BMDM_GW-BMDM_veh
Nacc1	539.636437218675	0.299076452755998	0.769161428768478	0.38883443913049	0.697398622896362	0.999949936601786	BMDM_GW-BMDM_veh
Nudt16	22.4070383298862	-0.296183862466784	0.655523092934327	-0.451828266096579	0.651392705003213	0.999949936601786	BMDM_GW-BMDM_veh
Etfrf1	130.456800768515	0.631456969517937	0.808680739088086	0.780848286593302	0.43489173036029	0.999949936601786	BMDM_GW-BMDM_veh
Slc7a6os	48.4681068602474	-0.15569384353914	0.735805200707471	-0.21159655217093	NA	NA	BMDM_GW-BMDM_veh
Tmem189	646.94243383161	-0.129364507542255	0.771760178078983	-0.167622677635766	0.866880129452202	0.999949936601786	BMDM_GW-BMDM_veh
Nol9	298.874525169333	0.850541502109426	0.795429316118309	1.06928608849881	0.28494077720399	0.999949936601786	BMDM_GW-BMDM_veh
Nadk2	78.4284388179801	-0.170676655707964	0.767186639179042	-0.222470839547732	NA	NA	BMDM_GW-BMDM_veh
Cox20	15.1859568950555	-0.555722422711051	0.600365249631688	-0.925640554732265	0.354632810223862	0.999949936601786	BMDM_GW-BMDM_veh
Trappc13	207.015312715036	0.0264487768004879	0.813525131540107	0.032511321132043	0.974064287845354	0.999949936601786	BMDM_GW-BMDM_veh
Rrad	38.945171912447	-0.21131764080899	0.71719446542317	-0.294644829257439	NA	NA	BMDM_GW-BMDM_veh
Znrd1	24.7329399587385	-0.494446532267768	0.672160316871955	-0.735608038523879	0.461969269138883	0.999949936601786	BMDM_GW-BMDM_veh
Gtpbp3	50.7650048451271	-0.208983071134095	0.740175849598401	-0.282342461250909	NA	NA	BMDM_GW-BMDM_veh
Rbm12	91.8611886539282	-0.364103231799537	0.777005506849564	-0.468598006822146	NA	NA	BMDM_GW-BMDM_veh
Stk11ip	266.772834767266	-0.143079941290882	0.813950566937982	-0.17578455879592	0.86046320103197	0.999949936601786	BMDM_GW-BMDM_veh
Mthfd1	57.397460719157	-0.677655380072861	0.757938570760968	-0.894076916276337	NA	NA	BMDM_GW-BMDM_veh
Cwc15	240.530517525116	-0.325388302978568	0.812515499429304	-0.400470271898954	0.688810175171667	0.999949936601786	BMDM_GW-BMDM_veh
Eif4h	1172.67819463705	0.323753687092665	0.784550444706083	0.412661402816428	0.679854707116028	0.999949936601786	BMDM_GW-BMDM_veh
Arnt	212.246458839147	-0.401500823651695	0.797409333259426	-0.50350655166093	NA	NA	BMDM_GW-BMDM_veh
Rpa2	49.4176142940115	-0.775318368518192	0.749418638790097	-1.03455976191079	0.300874553782511	0.999949936601786	BMDM_GW-BMDM_veh
Cdc42	3122.91589141792	-0.0439846399691764	0.742826009234476	-0.0592125739034166	0.952782794689331	0.999949936601786	BMDM_GW-BMDM_veh
Cbr3	190.43733221074	0.945284786931384	0.813405490655086	1.16213229169388	0.245181732376855	0.999949936601786	BMDM_GW-BMDM_veh
Cdc37	352.485997022957	-0.478153164091984	0.801724099407641	-0.596406125804713	NA	NA	BMDM_GW-BMDM_veh
Rbm47	616.600919036056	-0.0874805105714267	0.814653062561853	-0.107383761986146	0.914484536071715	0.999949936601786	BMDM_GW-BMDM_veh
Shmt2	205.491599383989	0.351979154975559	0.813664607413302	0.432585062406151	0.665316243315914	0.999949936601786	BMDM_GW-BMDM_veh
Tspo	372.189352430918	0.18882350465521	0.814019067326627	0.231964473848675	0.816565607015321	0.999949936601786	BMDM_GW-BMDM_veh
Dnaaf2	183.335053556294	1.01630939341011	0.806730250487102	1.25978837758527	0.20774571358312	0.999949936601786	BMDM_GW-BMDM_veh
Pou2f2	390.213679834621	0.236073252912113	0.78578756759581	0.30042884699029	0.763850062639912	0.999949936601786	BMDM_GW-BMDM_veh
Herc3	129.078807221481	-0.114069861454431	0.807051248278279	-0.141341534007637	0.887600139546826	0.999949936601786	BMDM_GW-BMDM_veh
Cul4b	248.397141685295	-0.152293514714009	0.814630264475152	-0.186948019678754	0.851701388584515	0.999949936601786	BMDM_GW-BMDM_veh
Ptpn11	530.155205635604	0.00579213373619977	0.798589062160401	0.00725295901315061	0.994213026721004	0.999949936601786	BMDM_GW-BMDM_veh
Ubxn1	224.699033025828	-0.361330744108112	0.813465160760911	-0.444187116471129	0.65690730612216	0.999949936601786	BMDM_GW-BMDM_veh
Hnrnpm	512.691693417931	-0.259203349447524	0.81463603019082	-0.318183016514514	0.750346114715346	0.999949936601786	BMDM_GW-BMDM_veh
Bud31	138.536837683272	-0.28780270949509	0.809468441159017	-0.355545312035892	0.722181105298707	0.999949936601786	BMDM_GW-BMDM_veh
Smim1	104.722670328004	0.345407237308091	0.808834867565611	0.427042961621672	0.669348036328913	0.999949936601786	BMDM_GW-BMDM_veh
Phf20	165.885387147052	-0.650554422674126	0.796828480986431	-0.816429681163974	NA	NA	BMDM_GW-BMDM_veh
Gpr141	178.378625551172	-0.501569686463819	0.810987773217983	-0.618467630496574	0.53626712886441	0.999949936601786	BMDM_GW-BMDM_veh
Arih1	326.476748522909	-0.80352182044284	0.804601333996238	-0.998658324927158	NA	NA	BMDM_GW-BMDM_veh
Rnf13	887.555432323881	-0.310967876165044	0.758077794142236	-0.410205757994671	0.681655017393402	0.999949936601786	BMDM_GW-BMDM_veh
Fam76b	272.93989544291	0.256716044980833	0.796506665261752	0.322302444131425	0.747223581702868	0.999949936601786	BMDM_GW-BMDM_veh
Sash1	1838.57751453907	0.127620566377387	0.746407264304308	0.170979802154439	0.864239647268395	0.999949936601786	BMDM_GW-BMDM_veh
Dlat	378.167719641883	0.861290867590788	0.785106044195893	1.09703762180678	0.272624946345814	0.999949936601786	BMDM_GW-BMDM_veh
Cd180	1586.80374558083	-0.129913484071203	0.798144180941107	-0.162769443383048	0.870699968021779	0.999949936601786	BMDM_GW-BMDM_veh
Sbf2	497.654469010049	-0.339918208788239	0.813060103019215	-0.41807267079763	0.67589398566671	0.999949936601786	BMDM_GW-BMDM_veh
Scamp5	110.126511532311	-0.969568978882221	0.792371404703917	-1.22362944084853	NA	NA	BMDM_GW-BMDM_veh
Dok1	185.452859041855	-0.422451118777013	0.795842979601329	-0.530822196846716	NA	NA	BMDM_GW-BMDM_veh
Sacm1l	164.890953184483	-0.82471118940447	0.798901796100179	-1.03230608997286	NA	NA	BMDM_GW-BMDM_veh
Ctnnbl1	65.8823275223201	-0.57076935092291	0.764312360295145	-0.746774984382699	NA	NA	BMDM_GW-BMDM_veh
Adck5	147.43692541802	0.721343941731342	0.80753105390049	0.893270838622426	0.37171215053475	0.999949936601786	BMDM_GW-BMDM_veh
Zfp180	63.3588613659737	-0.657091221606704	0.763714137179837	-0.860388972283715	NA	NA	BMDM_GW-BMDM_veh
Dtx4	524.489681295822	0.0612228366538588	0.777355223650634	0.0787578635753455	0.937225219888451	0.999949936601786	BMDM_GW-BMDM_veh
Ints4	98.4664022459718	-0.490991592521293	0.781534347978857	-0.628240580584918	NA	NA	BMDM_GW-BMDM_veh
Lrp10	662.141551572457	-0.212557544779094	0.814678964627417	-0.260909577892814	0.794162238517106	0.999949936601786	BMDM_GW-BMDM_veh
Plk2	202.618738299714	-0.414772573591801	0.811283871734597	-0.511254553483209	0.609172823348908	0.999949936601786	BMDM_GW-BMDM_veh
Cd74	3480.61486003899	0.511960375515555	0.745655589211605	0.686590944831326	0.492340536307814	0.999949936601786	BMDM_GW-BMDM_veh
Txnrd2	36.5545070901942	-0.337719142030214	0.713529842300857	-0.473307662845888	0.635993695933479	0.999949936601786	BMDM_GW-BMDM_veh
H2-L	6490.95892226864	0.242869093341342	0.737954574595954	0.329111169849875	0.742071661798961	0.999949936601786	BMDM_GW-BMDM_veh
Galc	844.070634003903	0.136396072969021	0.78068011672508	0.174714418936653	0.861304037370766	0.999949936601786	BMDM_GW-BMDM_veh
Mrpl11	33.7608382260908	-0.632648837949722	0.712149276703946	-0.888365485503015	0.37434418477764	0.999949936601786	BMDM_GW-BMDM_veh
Carhsp1	125.845669251576	-0.352574520978668	0.787275814501394	-0.447841168856386	NA	NA	BMDM_GW-BMDM_veh
Cse1l	287.298559217485	-0.125721639019276	0.81398621217031	-0.154451804145512	0.877253509854646	0.999949936601786	BMDM_GW-BMDM_veh
Ccl5	6.1908530076212	-0.394730134853798	0.544375443147111	-0.725106431274357	0.468386739240704	0.999949936601786	BMDM_GW-BMDM_veh
Ap2a1	353.265574586954	-0.630216207495403	0.81238788157496	-0.775757765211386	0.437892025547392	0.999949936601786	BMDM_GW-BMDM_veh
Sec61b	105.090478832713	0.337141268830493	0.798199645674748	0.422377121635396	0.672749774315744	0.999949936601786	BMDM_GW-BMDM_veh
Pstpip1	129.81926826679	-0.794795998337708	0.793985532799566	-1.00102075605242	NA	NA	BMDM_GW-BMDM_veh
Mut	85.1718090605703	-0.989181313316086	0.800005756145363	-1.23646774503501	0.216284748076506	0.999949936601786	BMDM_GW-BMDM_veh
Sdc4	580.991113581024	0.00213587006153179	0.804224400954659	0.00265581355029317	0.997880969862892	0.999949936601786	BMDM_GW-BMDM_veh
Wdr82	373.477897761846	-0.00572522177803376	0.780096771348327	-0.00733911738685732	0.994144284114544	0.999949936601786	BMDM_GW-BMDM_veh
Nbr1	679.550859193535	-0.113209643809636	0.813876270823982	-0.139099329797416	0.889371657822362	0.999949936601786	BMDM_GW-BMDM_veh
Smim12	33.8205491578781	-0.836357106112643	0.715564497319431	-1.16880743698955	0.242481223356112	0.999949936601786	BMDM_GW-BMDM_veh
Kpna4	327.100876851201	-0.364618761791538	0.814511656615431	-0.447653215064658	0.654403491329282	0.999949936601786	BMDM_GW-BMDM_veh
Capg	3306.37618909118	0.0898618178550243	0.740845898956108	0.121296234455296	0.903456402467438	0.999949936601786	BMDM_GW-BMDM_veh
Lpin1	132.405867007874	-0.39919788167192	0.80313452878114	-0.497049830839366	0.619153911827987	0.999949936601786	BMDM_GW-BMDM_veh
Rbm39	398.213478711096	-0.531931311809924	0.813183388421003	-0.654134503218026	0.513025154074568	0.999949936601786	BMDM_GW-BMDM_veh
Faim	198.859835220468	0.860234653219229	0.801798566009287	1.07288125682338	0.283324396653316	0.999949936601786	BMDM_GW-BMDM_veh
Tnfrsf26	98.7427911122669	-0.517634384905113	0.80903891714948	-0.639813949530284	0.522293562560404	0.999949936601786	BMDM_GW-BMDM_veh
Ift46	205.63486929515	0.357595683896904	0.813705233805418	0.439465876635145	0.66032400216777	0.999949936601786	BMDM_GW-BMDM_veh
Pik3ca	408.639280498184	-0.316855674775218	0.785209239166187	-0.40353024260347	0.686558191276112	0.999949936601786	BMDM_GW-BMDM_veh
Cebpd	69.7051123166882	-0.473774588696356	0.765731999302594	-0.618721157177519	NA	NA	BMDM_GW-BMDM_veh
Fam206a	59.0723653674175	-0.613372650431388	0.758454863056622	-0.808713451924425	NA	NA	BMDM_GW-BMDM_veh
Rpp25l	39.0764160698049	-0.10765842394989	0.715849571876887	-0.150392524043313	NA	NA	BMDM_GW-BMDM_veh
Rsrc2	180.891608444304	0.194919370343223	0.81334798556864	0.239650646219954	0.810601098612507	0.999949936601786	BMDM_GW-BMDM_veh
Cep44	17.3379827729567	-0.303327491796553	0.618694248338774	-0.490270424544923	0.623942552416302	0.999949936601786	BMDM_GW-BMDM_veh
Rps3	1843.94524742298	0.121775166854066	0.760449946789232	0.160135676737469	0.872774197828938	0.999949936601786	BMDM_GW-BMDM_veh
Aup1	454.293789720369	-0.34115844997546	0.805895293024114	-0.423328505487687	0.672055599394469	0.999949936601786	BMDM_GW-BMDM_veh
Svil	398.674548411901	0.64458447249794	0.790996307678835	0.81490199921345	0.415128408723683	0.999949936601786	BMDM_GW-BMDM_veh
Bicd2	394.87057858441	-0.135741028619835	0.813712064872905	-0.166817028380963	0.867514019720779	0.999949936601786	BMDM_GW-BMDM_veh
Zscan26	241.33346603292	-0.128222051457566	0.813364797083921	-0.157643964820297	0.874737357787579	0.999949936601786	BMDM_GW-BMDM_veh
Rap2b	844.571362166063	-0.17851612669014	0.806400031641932	-0.221374156355945	0.824801113492479	0.999949936601786	BMDM_GW-BMDM_veh
Fus	208.843159751843	-0.695230113880625	0.812604872178977	-0.855557402721922	0.392242640354158	0.999949936601786	BMDM_GW-BMDM_veh
Fam50a	100.350390306418	-0.86493101964474	0.788048009386538	-1.09756132791713	NA	NA	BMDM_GW-BMDM_veh
Haus4	75.8657661212337	0.019406378645001	0.788165298384167	0.024622219076108	0.980356296411093	0.999949936601786	BMDM_GW-BMDM_veh
Pitrm1	136.050455022977	-0.643406178706376	0.792982824285283	-0.811374671685076	NA	NA	BMDM_GW-BMDM_veh
Bri3bp	201.214283829757	-0.34196005605191	0.813212194375789	-0.420505322493835	0.674116341993619	0.999949936601786	BMDM_GW-BMDM_veh
Bap1	307.155717986341	0.0680018653432387	0.789450271843396	0.0861382505885415	0.931356517036541	0.999949936601786	BMDM_GW-BMDM_veh
Deaf1	59.5581173031425	-0.263736960725892	0.752662387730606	-0.350405394271262	NA	NA	BMDM_GW-BMDM_veh
Med12	333.19677338022	-0.500239323758281	0.814609128345961	-0.614085094742311	0.539159097241605	0.999949936601786	BMDM_GW-BMDM_veh
Derl1	392.781252808321	-0.20135568751322	0.8145423790059	-0.247200996170343	0.804752674392807	0.999949936601786	BMDM_GW-BMDM_veh
Ubiad1	155.049016971248	0.854742774776456	0.809228126799777	1.056244520512	0.290856515529832	0.999949936601786	BMDM_GW-BMDM_veh
Manea	106.307151283951	-0.582881356359859	0.785492343875881	-0.742058609360505	NA	NA	BMDM_GW-BMDM_veh
Stap1	152.769604227134	-0.618186385232208	0.811704999403227	-0.76158996887626	0.446304763615545	0.999949936601786	BMDM_GW-BMDM_veh
Dnajc14	274.336752189221	-0.785216833803108	0.813780746207991	-0.964899744141178	0.334595029606924	0.999949936601786	BMDM_GW-BMDM_veh
Mob2	104.912577283941	-0.215731109477475	0.77998901372682	-0.276582241135299	NA	NA	BMDM_GW-BMDM_veh
Fbxo42	335.278440699769	0.164305337121901	0.81421586769704	0.201795793524178	0.840076370183945	0.999949936601786	BMDM_GW-BMDM_veh
Fance	125.884691468218	0.489888816297269	0.811083125378919	0.603993352800188	0.545848061546811	0.999949936601786	BMDM_GW-BMDM_veh
Mpi	34.4293896579386	-0.364677926671581	0.708062622439286	-0.515036262492235	0.606527680344593	0.999949936601786	BMDM_GW-BMDM_veh
Exoc7	264.207500649253	0.313766679611674	0.814594939796725	0.385181228464262	0.700103149957853	0.999949936601786	BMDM_GW-BMDM_veh
Rpl9	101.879370461552	0.197570656763566	0.808041252490427	0.244505656307326	0.806839221794504	0.999949936601786	BMDM_GW-BMDM_veh
Hyou1	329.450554627054	-0.705670830976702	0.814168468525577	-0.866738099369827	0.386085525164427	0.999949936601786	BMDM_GW-BMDM_veh
Tmem199	60.44422420075	-0.242173698277271	0.788279643182235	-0.307218003625757	0.758677442824837	0.999949936601786	BMDM_GW-BMDM_veh
Flot2	271.670017831214	-0.369789018353301	0.813645939031414	-0.45448394764129	0.64948054306008	0.999949936601786	BMDM_GW-BMDM_veh
Eef1akmt2	26.0788812439422	0.0643235262137133	0.668311413215584	0.0962478343804131	NA	NA	BMDM_GW-BMDM_veh
1810011H11Rik	176.856571941993	-0.614678372665976	0.797389075372233	-0.770863799932342	NA	NA	BMDM_GW-BMDM_veh
Vgll4	354.42931215493	0.44392583836189	0.792318915310664	0.560286811009464	0.575283822036659	0.999949936601786	BMDM_GW-BMDM_veh
Abl1	427.90802352444	-0.412931024079902	0.814668554625503	-0.506869967835844	0.61224605907647	0.999949936601786	BMDM_GW-BMDM_veh
Hras	44.8406507278554	-0.760451425114402	0.772404263114175	-0.984525152733386	0.324857370499647	0.999949936601786	BMDM_GW-BMDM_veh
Mdm4	257.670355450711	-0.309188604003455	0.814550246972548	-0.379581990371523	0.704255731578322	0.999949936601786	BMDM_GW-BMDM_veh
Jkamp	108.826032541691	0.103380853885543	0.801258020103482	0.129023175171702	0.89733931096172	0.999949936601786	BMDM_GW-BMDM_veh
Anln	210.166630717092	-0.995720684282944	0.811688089448557	-1.22672821891401	0.219924757822367	0.999949936601786	BMDM_GW-BMDM_veh
Brk1	569.571523880895	0.0702441956551247	0.767679983204048	0.091501924228828	0.927093777338779	0.999949936601786	BMDM_GW-BMDM_veh
Anks1	197.519343612163	-0.0956536311161952	0.814592365699968	-0.117425150472656	0.906523154743505	0.999949936601786	BMDM_GW-BMDM_veh
Ppp1r37	100.443394525453	-0.520244994279478	0.798961819644092	-0.65115125840585	0.514948850661728	0.999949936601786	BMDM_GW-BMDM_veh
